Station Name,Date of Sample,Time,Sample Type,Sample Media,Depth,Parameter,Concentration,Unit,Qualifier Code,Detection Limit,Detection Limit Unit,Detection Limit.1,Detection Limit Unit.1,Lab Name,Analytical Method Number,Sediment Particle Size,Particle Size Unit,Fish Sample Type,Fish Taxa,Comments,Monitoring location,MONITOR 1,MONITOR 2,Watershed,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
WW199,09/10/2021,12:13:00,Grab,Water,0.5,"Phosphorus, Total - 00665",245.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Almy Pond,Jameson Chace,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW199,09/10/2021,12:13:00,Composite,Water,,Secchi Depth - 00069,0.28,m,,0.1,m,0.1,m,,,,,,,,Almy Pond,Jameson Chace,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW199,09/10/2021,12:13:00,Grab,Water,0.1,Temperature - 00011,23.9,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Almy Pond,Jameson Chace,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW199,09/10/2021,12:13:00,Grab,Water,0.5,Temperature - 00011,24.2,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Almy Pond,Jameson Chace,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW199,09/24/2021,11:50:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",1.0,m,,0.1,m,0.1,m,,,,,,,,Almy Pond,Jameson Chace,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW199,09/24/2021,11:50:00,Grab,Water,0.5,Dissolved Oxygen - 00300,7.5,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Almy Pond,Jameson Chace,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW199,09/24/2021,11:50:00,Composite,Water,,Secchi Depth - 00069,0.29,m,,0.1,m,0.1,m,,,,,,,,Almy Pond,Jameson Chace,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW199,09/24/2021,11:50:00,Grab,Water,0.1,Temperature - 00011,22.7,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Almy Pond,Jameson Chace,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW199,09/24/2021,11:50:00,Grab,Water,0.5,Temperature - 00011,22.7,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Almy Pond,Jameson Chace,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW199,10/13/2021,13:29:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",0.95,m,,0.1,m,0.1,m,,,,,,,,Almy Pond,Jameson Chace,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW199,10/13/2021,13:29:00,Grab,Water,0.5,Dissolved Oxygen - 00300,7.9,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Almy Pond,Jameson Chace,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW199,10/13/2021,13:29:00,Composite,Water,,Secchi Depth - 00069,0.35,m,,0.1,m,0.1,m,,,,,,,,Almy Pond,Jameson Chace,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW199,10/13/2021,13:29:00,Grab,Water,0.1,Temperature - 00011,19.5,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Almy Pond,Jameson Chace,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW199,10/13/2021,13:29:00,Grab,Water,0.5,Temperature - 00011,19.6,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Almy Pond,Jameson Chace,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW199,10/23/2021,10:30:00,Grab,Water,0.5,Alkalinity - 00410,61.1,mg/l,,0.1,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,,,,,Almy Pond,Jameson Chace,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW199,10/23/2021,10:30:00,Grab,Water,0.5,Chloride - 00940,81.0,mg/l,,1.0,mg/l,1.0,mg/l,URIWW,,,,,,,Almy Pond,Jameson Chace,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW199,10/23/2021,10:30:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",0.9,m,,0.1,m,0.1,m,,,,,,,,Almy Pond,Jameson Chace,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW199,10/23/2021,10:30:00,Grab,Water,0.5,Dissolved Oxygen - 00300,8.1,mg/l,,0.0,mg/l,0.0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Almy Pond,Jameson Chace,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW199,10/23/2021,10:30:00,Grab,Water,0.5,Enterococci - 31639,41.0,MPN/100,,1.0,MPN/100,1.0,MPN/100,URIWW,,,,,,,Almy Pond,Jameson Chace,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW199,10/23/2021,10:30:00,Duplicate,Water,0.5,Enterococci - 31639,41.0,MPN/100,,1.0,MPN/100,1.0,MPN/100,URIWW,,,,,,,Almy Pond,Jameson Chace,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW199,10/23/2021,10:30:00,Replicate,Water,0.5,Fecal Coliform - 74055,20.0,MPN/100,,10.0,MPN/100,1.0,MPN/100,URIWW,,,,,,,Almy Pond,Jameson Chace,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW199,10/23/2021,10:30:00,Grab,Water,0.5,Fecal Coliform - 74055,31.5,MPN/100,,1.0,MPN/100,1.0,MPN/100,URIWW,,,,,,,Almy Pond,Jameson Chace,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW199,10/23/2021,10:30:00,Grab,Water,0.5,"Nitrate + Nitrite, Dissolved - 00631",0.104,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Almy Pond,Jameson Chace,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW199,10/23/2021,10:30:00,Grab,Water,0.5,"Nitrogen, Ammonia Dissolved as N - 00608",0.065,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Almy Pond,Jameson Chace,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW199,10/23/2021,10:30:00,Grab,Water,0.5,"Nitrogen, Total (unfiltered) - 00600",2.86,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,,,,,,,Almy Pond,Jameson Chace,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW199,10/23/2021,10:30:00,Grab,Water,0.5,pH - 00400,7.8,S.U.,,1.0,S.U.,1.0,S.U.,URIWW,4500-H: pH in Water,,,,,,Almy Pond,Jameson Chace,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW199,10/23/2021,10:30:00,Grab,Water,0.5,"Phosphorus, Dissolved - 00666",9.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Almy Pond,Jameson Chace,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW199,10/23/2021,10:30:00,Grab,Water,0.5,"Phosphorus, Total - 00665",192.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Almy Pond,Jameson Chace,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW199,10/23/2021,10:30:00,Composite,Water,,Secchi Depth - 00069,0.26,m,,0.1,m,0.1,m,,,,,,,,Almy Pond,Jameson Chace,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW199,10/23/2021,10:30:00,Grab,Water,0.1,Temperature - 00011,16.5,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Almy Pond,Jameson Chace,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW199,10/23/2021,10:30:00,Grab,Water,0.5,Temperature - 00011,16.6,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Almy Pond,Jameson Chace,,Narragansett Bay,,,,,,,,,,,,,,,,,,,,,,
WW005,05/08/2021,14:00:00,Grab,Water,1.0,Alkalinity - 00410,24.1,mg/l,,0.1,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,05/08/2021,14:00:00,Replicate,,1.0,Alkalinity - 00410,28.5,mg/l,,0.1,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,05/08/2021,14:00:00,Grab,Water,1.0,Chloride - 00940,190.0,mg/l,,1.0,mg/l,1.0,mg/l,URIWW,,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,05/08/2021,14:00:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",13.6,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,05/08/2021,14:00:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.3,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,05/08/2021,14:00:00,Grab,Water,0.5,Enterococci - 31639,4.0,MPN/100,,2.0,MPN/100,2.0,MPN/100,URIWW,,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,05/08/2021,14:00:00,Grab,Water,1.0,"Nitrate + Nitrite, Dissolved - 00631",1.14,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,05/08/2021,14:00:00,Grab,Water,1.0,"Nitrogen, Ammonia Dissolved as N - 00608",0.109,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,05/08/2021,14:00:00,Grab,Water,1.0,"Nitrogen, Total (unfiltered) - 00600",1.42,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,05/08/2021,14:00:00,Grab,Water,1.0,pH - 00400,7.7,S.U.,,1.0,S.U.,1.0,S.U.,URIWW,4500-H: pH in Water,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,05/08/2021,14:00:00,Replicate,,1.0,pH - 00400,6.9,S.U.,,1.0,S.U.,1.0,S.U.,URIWW,4500-H: pH in Water,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,05/08/2021,14:00:00,Grab,Water,1.0,"Phosphorus, Dissolved - 00666",5.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,05/08/2021,14:00:00,Grab,Water,1.0,"Phosphorus, Total - 00665",18.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,05/08/2021,14:00:00,Composite,Water,,Secchi Depth - 00069,1.6,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,05/08/2021,14:00:00,Grab,Water,0.1,Temperature - 00011,26.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,05/15/2021,14:10:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.3,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,05/15/2021,14:10:00,Composite,Water,,Secchi Depth - 00069,2.14,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,05/15/2021,14:10:00,Grab,Water,0.1,Temperature - 00011,18.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,05/26/2021,#NUM!,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",2.3,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,05/26/2021,#NUM!,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.3,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,05/26/2021,#NUM!,Composite,Water,,Secchi Depth - 00069,3.36,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,05/26/2021,#NUM!,Grab,Water,0.1,Temperature - 00011,23.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,06/01/2021,13:00:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.3,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,06/01/2021,13:00:00,Composite,Water,,Secchi Depth - 00069,3.39,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,06/01/2021,13:00:00,Grab,Water,0.1,Temperature - 00011,18.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,06/06/2021,13:30:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",2.7,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,06/06/2021,13:30:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.4,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,06/06/2021,13:30:00,Composite,Water,,Secchi Depth - 00069,3.45,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,06/06/2021,13:30:00,Grab,Water,0.1,Temperature - 00011,24.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,07/10/2021,12:30:00,Grab,Water,1.0,Alkalinity - 00410,27.6,mg/l,,0.1,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,07/10/2021,12:30:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",18.8,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,07/10/2021,12:30:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.65,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,07/10/2021,12:30:00,Grab,Water,0.5,Enterococci - 31639,58.4,MPN/100,,4.0,MPN/100,4.0,MPN/100,URIWW,,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,07/10/2021,12:30:00,Grab,Water,1.0,"Nitrate + Nitrite, Dissolved - 00631",0.207,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,07/10/2021,12:30:00,Grab,Water,1.0,"Nitrogen, Ammonia Dissolved as N - 00608",0.02,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,07/10/2021,12:30:00,Grab,Water,1.0,"Nitrogen, Total (unfiltered) - 00600",0.713,mg/L,,0.015,mg/L,0.015,mg/L,URIWW,,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,07/10/2021,12:30:00,Grab,Water,1.0,pH - 00400,7.7,S.U.,,1.0,S.U.,1.0,S.U.,URIWW,4500-H: pH in Water,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,07/10/2021,12:30:00,Grab,Water,1.0,"Phosphorus, Dissolved - 00666",11.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,07/10/2021,12:30:00,Grab,Water,1.0,"Phosphorus, Total - 00665",16.0,ug/l,,4.0,ug/l,4.0,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,07/10/2021,12:30:00,Composite,Water,,Secchi Depth - 00069,2.46,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,07/10/2021,12:30:00,Grab,Water,0.1,Temperature - 00011,24.5,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,07/20/2021,#NUM!,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.55,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,07/20/2021,#NUM!,Composite,Water,,Secchi Depth - 00069,2.84,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,07/20/2021,#NUM!,Grab,Water,0.1,Temperature - 00011,28.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,07/25/2021,#NUM!,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",49.5,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,07/25/2021,#NUM!,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.4,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,07/25/2021,#NUM!,Composite,Water,,Secchi Depth - 00069,1.52,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,07/25/2021,#NUM!,Grab,Water,0.1,Temperature - 00011,25.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,08/01/2021,15:15:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.4,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,08/01/2021,15:15:00,Composite,Water,,Secchi Depth - 00069,1.5,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,08/01/2021,15:15:00,Grab,Water,0.1,Temperature - 00011,26.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,08/09/2021,13:00:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",38.1,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,08/09/2021,13:00:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.3,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,08/09/2021,13:00:00,Composite,Water,,Secchi Depth - 00069,1.3,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,08/09/2021,13:00:00,Grab,Water,0.1,Temperature - 00011,25.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,08/14/2021,15:45:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.35,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,08/14/2021,15:45:00,Composite,Water,,Secchi Depth - 00069,1.4,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,08/14/2021,15:45:00,Grab,Water,0.1,Temperature - 00011,30.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,08/24/2021,15:30:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",27.6,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,08/24/2021,15:30:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.4,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,08/24/2021,15:30:00,Composite,Water,,Secchi Depth - 00069,1.0,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,08/24/2021,15:30:00,Grab,Water,0.1,Temperature - 00011,28.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,08/29/2021,14:30:00,Grab,Water,1.0,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",88.9,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,08/29/2021,14:30:00,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",4.25,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,08/29/2021,14:30:00,Composite,Water,,Secchi Depth - 00069,0.8,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,08/29/2021,14:30:00,Grab,Water,0.1,Temperature - 00011,25.0,C,,-35.0,C,-35.0,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
WW005,09/04/2021,15:00:00,Composite,Water,,Secchi Depth - 00069,0.8,m,,0.1,m,0.1,m,,,,,,,,Blackamore Pond,Russ Chateauneuf,,Pawtuxet River,,,,,,,,,,,,,,,,,,,,,,
