Station Name,Date,Time,Sample Type,Sample Media,Depth,Parameter,Concentration,Unit,Qualifier Code,Detection Limit,Detection Limit Unit,Quantitation Level,Quantitation Level Unit,Lab Name,Analytical Method Number,Comments,Location,
WW02,05/19/2011,10:30,Grab,Water,1,"Phosphorus, Dissolved - 00666",5,ug/l,,3,ug/l,3,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Barber Pond,
WW02,05/19/2011,10:30,Grab,Water,4,"Phosphorus, Dissolved - 00666",3,ug/l,,3,ug/l,3,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Barber Pond,
WW02,05/19/2011,10:30,Grab,Water,1,"Phosphorus, Total - 00665",12,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Barber Pond,
WW02,05/19/2011,10:30,Grab,Water,4,"Phosphorus, Total - 00665",15,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Barber Pond,
WW02,05/19/2011,10:30,,,,Secchi Depth - 00069,2.03,m,,0.1,m,0.1,m,,,,Barber Pond,
WW02,05/19/2011,10:30,Grab,Water,0.2,Temperature - 00011,17,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,05/19/2011,10:30,Grab,Water,1,Temperature - 00011,17,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,05/19/2011,10:30,Grab,Water,4,Temperature - 00011,15,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,05/26/2011,12:20,,,,"Depth to bottom from water surface at sampling location, meters - 82903",5.1,m,,0,m,0.1,m,,,,Barber Pond,
WW02,05/26/2011,12:20,,,,Secchi Depth - 00069,1.93,m,,0.1,m,0.1,m,,,,Barber Pond,
WW02,05/26/2011,12:20,Grab,Water,0.2,Temperature - 00011,19,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,05/26/2011,12:20,Grab,Water,1,Temperature - 00011,19,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,05/26/2011,12:20,Grab,Water,4,Temperature - 00011,14.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,06/02/2011,10:50,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",8.1,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Digital,Barber Pond,
WW02,06/02/2011,10:50,,,,"Depth to bottom from water surface at sampling location, meters - 82903",5.0,m,,0,m,0.1,m,,,,Barber Pond,
WW02,06/02/2011,10:50,Grab,Water,1,Dissolved Oxygen - 00300,6.7,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Barber Pond,
WW02,06/02/2011,10:50,Grab,Water,4,Dissolved Oxygen - 00300,0.4,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Barber Pond,
WW02,06/02/2011,10:50,,,,Secchi Depth - 00069,2.06,m,,0.1,m,0.1,m,,,,Barber Pond,
WW02,06/02/2011,10:50,Grab,Water,0.2,Temperature - 00011,23,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,06/02/2011,10:50,Grab,Water,1,Temperature - 00011,23,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,06/02/2011,10:50,Grab,Water,4,Temperature - 00011,15,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,06/09/2011,12:15,,,,"Depth to bottom from water surface at sampling location, meters - 82903",5.1,m,,0,m,0.1,m,,,,Barber Pond,
WW02,06/09/2011,12:15,,,,Secchi Depth - 00069,1.93,m,,0.1,m,0.1,m,,,,Barber Pond,
WW02,06/09/2011,12:15,Grab,Water,0.2,Temperature - 00011,26,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,06/09/2011,12:15,Grab,Water,1,Temperature - 00011,23.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,06/09/2011,12:15,Grab,Water,4,Temperature - 00011,15,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,06/16/2011,13:30,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",8.3,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Digital,Barber Pond,
WW02,06/16/2011,13:30,,,,"Depth to bottom from water surface at sampling location, meters - 82903",5.0,m,,0,m,0.1,m,,,,Barber Pond,
WW02,06/16/2011,13:30,Grab,Water,1,Dissolved Oxygen - 00300,6.7,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Barber Pond,
WW02,06/16/2011,13:30,Grab,Water,4,Dissolved Oxygen - 00300,0.0,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Barber Pond,
WW02,06/16/2011,13:30,,,,Secchi Depth - 00069,2.25,m,,0.1,m,0.1,m,,,,Barber Pond,
WW02,06/16/2011,13:30,Grab,Water,0.2,Temperature - 00011,22.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,06/16/2011,13:30,Grab,Water,1,Temperature - 00011,22,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,06/16/2011,13:30,Grab,Water,4,Temperature - 00011,14.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,06/23/2011,11:30,,,,"Depth to bottom from water surface at sampling location, meters - 82903",5.0,m,,0,m,0.1,m,,,,Barber Pond,
WW02,06/23/2011,11:30,,,,Secchi Depth - 00069,1.83,m,,0.1,m,0.1,m,,,,Barber Pond,
WW02,06/23/2011,11:30,Grab,Water,0.2,Temperature - 00011,23,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,06/23/2011,11:30,Grab,Water,1,Temperature - 00011,22.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,06/23/2011,11:30,Grab,Water,4,Temperature - 00011,15,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,06/30/2011,11:00,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",8.2,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Digital,Barber Pond,
WW02,06/30/2011,11:00,,,,"Depth to bottom from water surface at sampling location, meters - 82903",5.0,m,,0,m,0.1,m,,,,Barber Pond,
WW02,06/30/2011,11:00,Grab,Water,1,Dissolved Oxygen - 00300,7.7,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Barber Pond,
WW02,06/30/2011,11:00,Grab,Water,4,Dissolved Oxygen - 00300,0.0,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Barber Pond,
WW02,06/30/2011,11:00,,,,Secchi Depth - 00069,1.83,m,,0.1,m,0.1,m,,,,Barber Pond,
WW02,06/30/2011,11:00,Grab,Water,0.2,Temperature - 00011,24,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,06/30/2011,11:00,Grab,Water,1,Temperature - 00011,24,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,06/30/2011,11:00,Grab,Water,4,Temperature - 00011,15,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,07/07/2011,13:30,,,,"Depth to bottom from water surface at sampling location, meters - 82903",4.9,m,,0,m,0.1,m,,,,Barber Pond,
WW02,07/07/2011,13:30,,,,Secchi Depth - 00069,1.93,m,,0.1,m,0.1,m,,,,Barber Pond,
WW02,07/07/2011,13:30,Grab,Water,0.2,Temperature - 00011,27,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,07/07/2011,13:30,Grab,Water,1,Temperature - 00011,27,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,07/07/2011,13:30,Grab,Water,4,Temperature - 00011,16,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,07/14/2011,11:30,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",146.5,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Digital,Barber Pond,
WW02,07/14/2011,11:30,,,,"Depth to bottom from water surface at sampling location, meters - 82903",5.0,m,,0,m,0.1,m,,,,Barber Pond,
WW02,07/14/2011,11:30,Grab,Water,1,Dissolved Oxygen - 00300,7.0,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Barber Pond,
WW02,07/14/2011,11:30,Grab,Water,4,Dissolved Oxygen - 00300,0.0,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Barber Pond,
WW02,07/14/2011,11:30,,,,Secchi Depth - 00069,1.74,m,,0.1,m,0.1,m,,,,Barber Pond,
WW02,07/14/2011,11:30,Grab,Water,0.2,Temperature - 00011,25,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,07/14/2011,11:30,Grab,Water,1,Temperature - 00011,25,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,07/14/2011,11:30,Grab,Water,4,Temperature - 00011,15,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,07/21/2011,12:20,Grab,Water,1,Alkalinity - 00410,,mg/l,N,0.2,mg/l,0.2,mg/l,URIWW,2320: Alkalinity in Water by Titration,Lab error - new meter not functioning properly,Barber Pond,
WW02,07/21/2011,12:20,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",14.8,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Digital,Barber Pond,
WW02,07/21/2011,12:20,,,,"Depth to bottom from water surface at sampling location, meters - 82903",5.0,m,,0,m,0.1,m,,,,Barber Pond,
WW02,07/21/2011,12:20,Grab,Water,1,Dissolved Oxygen - 00300,6.2,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Barber Pond,
WW02,07/21/2011,12:20,Grab,Water,4,Dissolved Oxygen - 00300,0.0,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Barber Pond,
WW02,07/21/2011,12:20,Grab,Water,0.5,Enterococci - 31639,3.1,MPN/100ml,,1,MPN/100ml,1,MPN/100ml,URIWW,,,Barber Pond,
WW02,07/21/2011,12:20,Grab,Water,1,"Nitrate + Nitrite, Dissolved - 00631",0.02,mg/l,,0.01,mg/l,0.01,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Barber Pond,
WW02,07/21/2011,12:20,Grab,Water,4,"Nitrate + Nitrite, Dissolved - 00631",0.025,mg/l,,0.01,mg/l,0.01,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Barber Pond,
WW02,07/21/2011,12:20,Grab,Water,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.055,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Barber Pond,
WW02,07/21/2011,12:20,Grab,Water,4,"Nitrogen, Ammonia Dissolved as N - 00608",0.35,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Barber Pond,
WW02,07/21/2011,12:20,Grab,Water,1,"Nitrogen, Total (unfiltered) - 00600",0.450,mg/l,,0.03,mg/l,0.03,mg/l,URIWW,,,Barber Pond,
WW02,07/21/2011,12:20,Grab,Water,4,"Nitrogen, Total (unfiltered) - 00600",1.090,mg/l,,0.03,mg/l,0.03,mg/l,URIWW,,,Barber Pond,
WW02,07/21/2011,12:20,Grab,Water,1,pH - 00400,,S.U.,N,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,Lab error - new meter not functioning properly,Barber Pond,
WW02,07/21/2011,12:20,Grab,Water,4,pH - 00400,,S.U.,N,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,Lab error - new meter not functioning properly,Barber Pond,
WW02,07/21/2011,12:20,Grab,Water,1,"Phosphorus, Dissolved - 00666",5,ug/l,,3,ug/l,3,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Barber Pond,
WW02,07/21/2011,12:20,Grab,Water,4,"Phosphorus, Dissolved - 00666",11,ug/l,,3,ug/l,3,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Barber Pond,
WW02,07/21/2011,12:20,Grab,Water,1,"Phosphorus, Total - 00665",23,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Barber Pond,
WW02,07/21/2011,12:20,Grab,Water,4,"Phosphorus, Total - 00665",21,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Barber Pond,
WW02,07/21/2011,12:20,,,,Secchi Depth - 00069,2.28,m,,0.1,m,0.1,m,,,,Barber Pond,
WW02,07/21/2011,12:20,Grab,Water,0.2,Temperature - 00011,27.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,07/21/2011,12:20,Grab,Water,1,Temperature - 00011,27.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,07/21/2011,12:20,Grab,Water,4,Temperature - 00011,15.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,07/28/2011,9:35,,,,"Depth to bottom from water surface at sampling location, meters - 82903",5.0,m,,0,m,0.1,m,,,,Barber Pond,
WW02,07/28/2011,9:35,,,,Secchi Depth - 00069,2.13,m,,0.1,m,0.1,m,,,,Barber Pond,
WW02,07/28/2011,9:35,Grab,Water,0.2,Temperature - 00011,25.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,07/28/2011,9:35,Grab,Water,1,Temperature - 00011,25.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,07/28/2011,9:35,Grab,Water,4,Temperature - 00011,15.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,08/04/2011,11:50,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",16.9,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,Barber Pond,
WW02,08/04/2011,11:50,,,,"Depth to bottom from water surface at sampling location, meters - 82903",4.9,m,,0,m,0.1,m,,,,Barber Pond,
WW02,08/04/2011,11:50,Grab,Water,1,Dissolved Oxygen - 00300,5.7,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Barber Pond,
WW02,08/04/2011,11:50,Grab,Water,4,Dissolved Oxygen - 00300,0.0,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Barber Pond,
WW02,08/04/2011,11:50,,,,Secchi Depth - 00069,2.28,m,,0.1,m,0.1,m,,,,Barber Pond,
WW02,08/04/2011,11:50,Grab,Water,0.2,Temperature - 00011,26.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,08/04/2011,11:50,Grab,Water,1,Temperature - 00011,26,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,08/04/2011,11:50,Grab,Water,4,Temperature - 00011,15.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,08/18/2011,12:30,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",13.4,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,Barber Pond,
WW02,08/18/2011,12:30,,,,"Depth to bottom from water surface at sampling location, meters - 82903",5.0,m,,0,m,0.1,m,,,,Barber Pond,
WW02,08/18/2011,12:30,Grab,Water,1,Dissolved Oxygen - 00300,6.8,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Barber Pond,
WW02,08/18/2011,12:30,Grab,Water,4,Dissolved Oxygen - 00300,0.0,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Barber Pond,
WW02,08/18/2011,12:30,,,,Secchi Depth - 00069,2.33,m,,0.1,m,0.1,m,,,,Barber Pond,
WW02,08/18/2011,12:30,Grab,Water,0.2,Temperature - 00011,25.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,08/18/2011,12:30,Grab,Water,1,Temperature - 00011,25,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,08/18/2011,12:30,Grab,Water,4,Temperature - 00011,16,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,08/25/2011,12:58,,,,"Depth to bottom from water surface at sampling location, meters - 82903",5.0,m,,0,m,0.1,m,,,,Barber Pond,
WW02,08/25/2011,12:58,,,,Secchi Depth - 00069,1.98,m,,0.1,m,0.1,m,,,,Barber Pond,
WW02,08/25/2011,12:58,Grab,Water,0.2,Temperature - 00011,25,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,08/25/2011,12:58,Grab,Water,1,Temperature - 00011,24.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,08/25/2011,12:58,Grab,Water,4,Temperature - 00011,17,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,09/01/2011,12:50,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",16.9,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,Barber Pond,
WW02,09/01/2011,12:50,,,,"Depth to bottom from water surface at sampling location, meters - 82903",4.9,m,,0,m,0.1,m,,,,Barber Pond,
WW02,09/01/2011,12:50,Grab,Water,1,Dissolved Oxygen - 00300,7.1,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Barber Pond,
WW02,09/01/2011,12:50,Grab,Water,4,Dissolved Oxygen - 00300,0.0,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Barber Pond,
WW02,09/01/2011,12:50,,,,Secchi Depth - 00069,2.08,m,,0.1,m,0.1,m,,,,Barber Pond,
WW02,09/01/2011,12:50,Grab,Water,0.2,Temperature - 00011,25,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,09/01/2011,12:50,Grab,Water,1,Temperature - 00011,24.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,09/01/2011,12:50,Grab,Water,4,Temperature - 00011,17.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,09/08/2011,14:05,,,,"Depth to bottom from water surface at sampling location, meters - 82903",4.9,m,,0,m,0.1,m,,,,Barber Pond,
WW02,09/08/2011,14:05,,,,Secchi Depth - 00069,2.03,m,,0.1,m,0.1,m,,,,Barber Pond,
WW02,09/08/2011,14:05,Grab,Water,0.2,Temperature - 00011,22.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,09/08/2011,14:05,Grab,Water,1,Temperature - 00011,21.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,09/08/2011,14:05,Grab,Water,4,Temperature - 00011,18.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,09/15/2011,12:30,Grab,Water,1,Alkalinity - 00410,,mg/l,N,0.2,mg/l,0.2,mg/l,URIWW,2320: Alkalinity in Water by Titration,Lab error - new meter not functioning properly,Barber Pond,
WW02,09/15/2011,12:30,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",35.5,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,Barber Pond,
WW02,09/15/2011,12:30,,,,"Depth to bottom from water surface at sampling location, meters - 82903",5.0,m,,0,m,0.1,m,,,,Barber Pond,
WW02,09/15/2011,12:30,Grab,Water,1,Dissolved Oxygen - 00300,7.3,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Barber Pond,
WW02,09/15/2011,12:30,Grab,Water,4,Dissolved Oxygen - 00300,0.0,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Barber Pond,
WW02,09/15/2011,12:30,Grab,Water,0.5,Enterococci - 31639,6.4,MPN/100ml,,1,MPN/100ml,1,MPN/100ml,URIWW,,,Barber Pond,
WW02,09/15/2011,12:30,Grab,Water,1,"Nitrate + Nitrite, Dissolved - 00631",0.005,mg/l,U,0.01,mg/l,0.01,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Barber Pond,
WW02,09/15/2011,12:30,Grab,Water,4,"Nitrate + Nitrite, Dissolved - 00631",0.005,mg/l,U,0.01,mg/l,0.01,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Barber Pond,
WW02,09/15/2011,12:30,Grab,Water,1,"Nitrogen, Ammonia Dissolved as N - 00608",0,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Barber Pond,
WW02,09/15/2011,12:30,Grab,Water,4,"Nitrogen, Ammonia Dissolved as N - 00608",0,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Barber Pond,
WW02,09/15/2011,12:30,Grab,Water,1,"Nitrogen, Total (unfiltered) - 00600",0.665,mg/l,,0.03,mg/l,0.03,mg/l,URIWW,,,Barber Pond,
WW02,09/15/2011,12:30,Grab,Water,4,"Nitrogen, Total (unfiltered) - 00600",0.650,mg/l,,0.03,mg/l,0.03,mg/l,URIWW,,,Barber Pond,
WW02,09/15/2011,12:30,Grab,Water,1,pH - 00400,,S.U.,N,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,Lab error - new meter not functioning properly,Barber Pond,
WW02,09/15/2011,12:30,Grab,Water,4,pH - 00400,,S.U.,N,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,Lab error - new meter not functioning properly,Barber Pond,
WW02,09/15/2011,12:30,Grab,Water,1,"Phosphorus, Dissolved - 00666",3,ug/l,,3,ug/l,3,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Barber Pond,
WW02,09/15/2011,12:30,Grab,Water,4,"Phosphorus, Dissolved - 00666",1.5,ug/l,U,3,ug/l,3,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Barber Pond,
WW02,09/15/2011,12:30,Grab,Water,1,"Phosphorus, Total - 00665",32,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Barber Pond,
WW02,09/15/2011,12:30,Grab,Water,4,"Phosphorus, Total - 00665",2,ug/l,U,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Barber Pond,
WW02,09/15/2011,12:30,,,,Secchi Depth - 00069,2.03,m,,0.1,m,0.1,m,,,,Barber Pond,
WW02,09/15/2011,12:30,Grab,Water,0.2,Temperature - 00011,24,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,09/15/2011,12:30,Grab,Water,1,Temperature - 00011,23.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,09/15/2011,12:30,Grab,Water,4,Temperature - 00011,18,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,09/23/2011,15:00,,,,"Depth to bottom from water surface at sampling location, meters - 82903",4.9,m,,0,m,0.1,m,,,,Barber Pond,
WW02,09/23/2011,15:00,,,,Secchi Depth - 00069,1.68,m,,0.1,m,0.1,m,,,,Barber Pond,
WW02,09/23/2011,15:00,Grab,Water,0.2,Temperature - 00011,22,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,09/23/2011,15:00,Grab,Water,1,Temperature - 00011,21,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,09/23/2011,15:00,Grab,Water,4,Temperature - 00011,18,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,09/29/2011,10:20,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",49.8,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Digital,Barber Pond,
WW02,09/29/2011,10:20,Replicate,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",49.8,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,Barber Pond,
WW02,09/29/2011,10:20,,,,"Depth to bottom from water surface at sampling location, meters - 82903",5.0,m,,0,m,0.1,m,,,,Barber Pond,
WW02,09/29/2011,10:20,Grab,Water,1,Dissolved Oxygen - 00300,7.3,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,Barber Pond,
WW02,09/29/2011,10:20,,,,Secchi Depth - 00069,1.98,m,,0.1,m,0.1,m,,,,Barber Pond,
WW02,09/29/2011,10:20,Grab,Water,0.2,Temperature - 00011,22,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
WW02,09/29/2011,10:20,Grab,Water,1,Temperature - 00011,20,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Barber Pond,
